artist_id,artist_name,artist_desc,artist_url,artist_pic_url
2112,陈小春,"陈小春（Jordan Chan），汉族客家人，1967年7月8日出生于广东省惠州市惠阳区，中国香港男歌手、演员。
1985年陈小春加入TVB舞蹈艺员训练班，先后担任组合豹小子、风火海的成员。1994年凭借电影《晚九朝五》获得第14届香港电影金像奖最佳男配角奖。1996年起参演系列电影《古惑仔》，受到关注。1998年领衔主演金庸武侠剧《鹿鼎记》。1999年凭借歌曲《神啊救救我》《没那种命》拿下当年的",https://music.163.com/artist/desc?id=2112,http://p1.music.126.net/MyK0_930LX6q0fD2Bcp_vg==/109951169164945697.jpg
,,,,
30116848,阿冗,"歌手阿冗，独立音乐人，代表作《与我无关》《你的答案》
合作商务联系：985458072@qq.com",https://music.163.com/artist/desc?id=30116848,http://p2.music.126.net/2yq5iRTyrwxJr8WyWQuGGw==/109951166447412013.jpg
,,,,
28416428,Lunak,Lunak，中国电子音乐制作人，网易云独家签约制作人，在网易云拥有千万播放量，曾和世界百大DJ Aryue合作发曲，在Beatport上最高获得推荐榜Hyper top 34位，合作vx：lunak7,https://music.163.com/artist/desc?id=28416428,http://p1.music.126.net/Jxh0ihirBurjgBBYDuGTmg==/109951163439050776.jpg
,,,,
15199791,林达浪,林达浪 96年 唱吧名 我不是达浪 抖音名 林达浪 喜欢唱歌 打游戏 打篮球 听歌 看书 身高178 体重135,https://music.163.com/artist/desc?id=15199791,http://p2.music.126.net/ZnCjlAlyxaqUdzaYN2Ob7w==/109951165802429562.jpg
,,,,
6452,周杰伦,"周杰伦（Jay Chou），1979年1月18日出生于台湾省新北市，祖籍福建省泉州市永春县，中国台湾流行乐男歌手、原创音乐人、演员、导演、编剧，毕业于淡江中学。
2000年发行首张个人专辑《Jay》。2001年发行的专辑《范特西》奠定其融合中西方音乐的风格。2002年举行“The One”世界巡回演唱会。2003年成为美国《时代周刊》封面人物。2004年获得世界音乐大奖中国区最畅销艺人奖。2005",https://music.163.com/artist/desc?id=6452,http://p2.music.126.net/NWv6PtSBkyWZzqbJVzBr7g==/109951169164936450.jpg
,,,,
12008056,曾舜晞,曾舜晞（Joseph ZENG），深圳籍演员。演技扎实，表演生动，被评为95后演技、口碑、热度全能小生。出道以来出演众多大IP作品，通过新版《倚天屠龙记》中饰演张无忌崭露头角，走入大众视野，《终极笔记》中的吴邪更被广大观众认可，《孤舟》《七夜雪》《说英雄谁是英雄》《我可能遇到了救星》等作品也被观众喜爱，2023年曾舜晞凭借《莲花楼》中方多病一角，获得更多大众关注。而自幼喜欢音乐的曾舜晞近年来亦跨界,https://music.163.com/artist/desc?id=12008056,http://p1.music.126.net/oexspGhGjZIRHazZgB5RWg==/1375489049059816.jpg
,,,,
5770,许巍,"内地摇滚音乐界的重要人物。1995年，许巍作词作曲的《执着》被歌手田震唱红大江南北，并有机会签约红星生产社出版了首张专辑《在别处》，立刻引起了轰动，专辑在无任何的宣传情况下，销售量达50万张。近年，许巍一直活跃在歌坛，不仅不断发行自己的音乐作品，还不忘向歌坛输送好歌好曲。1998年更作为流行乐界仅有的二位作者，其作品和崔健一起被选入中国当代诗歌文选。
",https://music.163.com/artist/desc?id=5770,http://p2.music.126.net/RElN4X4swMG8C3307meR5Q==/109951168940328224.jpg
,,,,
12084497,宝石Gem,音乐人，代表作《野狼Disco》等。,https://music.163.com/artist/desc?id=12084497,http://p1.music.126.net/G4cQjniXxn7hAxaT5CLXgQ==/109951163526037988.jpg
,,,,
3683,李宗盛,"华语流行音乐界最具影响力与实力的杰出音乐制作人／词曲创作者／歌手
70年代民歌时期，为校园民歌团体木吉他合唱团成员，也是驻唱民歌手 。1983年初试啼声担任专辑制作人，首张专辑制作「小雨来得正是时候」一炮而红，同名单曲蝉连当年综艺节目《综艺100》排行榜13周冠军，其中首次发表的个人创作「结束」也传唱大街小巷。除了专辑制作，同时期亦参与电影主题曲和配乐制作工作，合作过的导演有侯孝贤、张艾嘉、成龙",https://music.163.com/artist/desc?id=3683,http://p2.music.126.net/1G0yCLN6uCI3eERHBKvlwQ==/109951168184981112.jpg
,,,,
12236125,王以太,cdc成都集团 王以太 3ho,https://music.163.com/artist/desc?id=12236125,http://p2.music.126.net/mf_zWF3REZJQU5Ge38KX_g==/109951166114595166.jpg
,,,,
3793,陆虎,陆虎（1986年4月24日），内地男歌手。曾于2007年参加湖南卫视举办的《快乐男声》，以长沙唱区冠军的身份挺进全国13强。随后以音乐唱作人的身份出现在大众视野，更是成为了内地影视OST领域的领军人物。代表作《雪落下的声音》、《鬓边不是海棠红》、《剑伤》、《爸爸妈妈去上班我去幼儿园》等。,https://music.163.com/artist/desc?id=3793,http://p1.music.126.net/kayk1iNq-Xij9WceLM3xJw==/109951170607431319.jpg
,,,,
6479,周柏豪,周柏豪（Pakho，Chau Pak Ho），1984年11月12日生于中国香港，中国香港创作歌手、演员、种星堂（Starz People）经纪公司旗下模特儿、艺人篮球队横洲工业篮球队队员。2007年作为歌手出道，同年11月，推出首张个人专辑《Beginning》，夺得 叱咤乐坛流行榜颁奖典礼叱咤乐坛新力军男歌手银奖，第三十届十大中文金曲最有前途新人奖银奖。2008年，主演电影《爱情万岁》；与郑融,https://music.163.com/artist/desc?id=6479,http://p2.music.126.net/ETv-9VNsaaW2xE5NDcUU3w==/109951169253764017.jpg
,,,,
12493781,Lil Ghost小鬼,"AKA.imp小鬼，说唱歌手，中国有嘻哈选手。果然天空练习生，生日5月20日，金牛座，来自中国福建，身高178cm，体重55kg，爱好跳舞、游戏，格言“Keep on dancing.”
小鬼（Lil Ghost），本名王琳凯，1999年5月20日出生于山东省烟台市海阳市，成长于福建省厦门市，中国内地说唱男歌手、影视演员，北京现代音乐研修学院流行舞系2016级学生。
2017年，参加爱奇艺Hip",https://music.163.com/artist/desc?id=12493781,http://p2.music.126.net/CHei-uv74IxCFWJ7FOb1tw==/109951165928323969.jpg
,,,,
12324449,TC,RECORDING/MIXING/MASTERING ENGINEER,https://music.163.com/artist/desc?id=12324449,http://p1.music.126.net/rNO3oRwT-Pw4J06z-0K9oQ==/109951164964326570.jpg
,,,,
58160751,DJ阿布,DJ阿布小号 定制：DJAB88888888,https://music.163.com/artist/desc?id=58160751,http://p1.music.126.net/wTohRv8Wpe7avFwPujfNzA==/109951168862989318.jpg
,,,,
30704161,mac ova seas,"
Mac Ova Seas，说唱歌手，中国知名说唱团队 Digi Ghetto核心成员。川渝地区迅速崛起的音乐新生力量，作为国内最成熟运用Autotune技术的唱作人之一，他一直以超前的想法进行音乐制作。其作品通常将多元的文化，与中国城市特色紧密结合，创作了属于自己独一无二的风格，同时也在极力追求更新的听感和极致的音乐品质。",https://music.163.com/artist/desc?id=30704161,http://p2.music.126.net/LS_qsMeMUGSFPd585_mnmg==/109951164277744352.jpg
,,,,
29235210,Aioz,X-X 你好 我叫 Aioz ,https://music.163.com/artist/desc?id=29235210,http://p1.music.126.net/cBW-awheYxln_RXFrohh_Q==/109951165080289545.jpg
,,,,
3690,卢广仲,擅长词曲创作，吉他弹奏。自2008年出道发行5张专辑，9张单曲，1张全创作原声带。2017年首度演出电视剧，主题曲<鱼仔>传唱大街小巷，2018年荣获得金曲奖年度歌曲及最佳作曲人奖项。同年金钟奖双料获得男主角，新进演员奖项，并跃上大银幕，成为票房破亿男主角，电影主题曲<几分之几>攻占各排行榜冠军，宣布将于2019年第5次登上小巨蛋。近年持续举办春季世界巡回，好评加场从春天唱到秋天，创造场场爆满的演,https://music.163.com/artist/desc?id=3690,http://p1.music.126.net/KVikVjAdccZ2KOGIu0nsZg==/109951166698386543.jpg
,,,,
3699,李克勤,"李克勤（Hacken Lee），1967年12月6日生于中国香港，籍贯广东新会崖西，中国香港流行乐男歌手、演员、主持人、作词人。
1985年凭借歌曲《雾之恋》获得十九区业余歌唱大赛冠军进入乐坛。1987年推出第一张个人专辑《命运符号》，其中歌曲《月半小夜曲》成为其代表作。1989年凭借歌曲《一生不变》获得十大中文金曲奖、十大劲歌金曲奖。1990年凭借歌曲《眷恋》获得十大劲歌金曲奖。1992年填词并",https://music.163.com/artist/desc?id=3699,http://p1.music.126.net/a9ekQj9SfOujRMk6h6IIUA==/109951168299155350.jpg
,,,,
33900743,高旭,"商务V：FTP-MUSIC
商务邮箱：FTPMUSIC@FOXMAIL.COM（备注来意）",https://music.163.com/artist/desc?id=33900743,http://p2.music.126.net/aV4-pWBQCw-bxeYAWghgQA==/109951169393340825.jpg
,,,,
31561897,沙一汀EL,"沙一汀 EL，来自 W8VES 厂牌，20年在《说唱新世代》节目中斩获季军，新人说唱黑马的印象深入人心。“EL”是Effortless的缩写，代表着他做什么事都毫不费力的精神追求，他性格里的勇敢、自由、自信、松弛，成为了Z世代青年画像的极致缩影。
出道以来他为观众带来许多优质的音乐作品，如《早点早点》《Red lips》《所以你睡了没》《双子座》《平行线》等，歌曲《Red lips》还曾被评为2",https://music.163.com/artist/desc?id=31561897,http://p2.music.126.net/FWsjo25wumC67z53LXXRUQ==/109951165694813396.jpg
,,,,
32220939,en（王翊恩）,..............................................,https://music.163.com/artist/desc?id=32220939,http://p1.music.126.net/y96i1iwutCHLDmOSg7wKoA==/109951164077916536.jpg
,,,,
4723,潘玮柏,"潘玮柏 Will Pan
他将嘻哈音乐带进华语主流市场，音乐对他来说是生命；嘻哈是爱，他经历一波波时代浪潮却始终走在浪尖上，他是亚洲唱跳天王，也是中国新说唱冠军导师。
2 0 2 0 年，「亚洲唱跳天王」潘玮柏推出全新专辑《 Mr.R&Beats 节奏先生》，距离上一张作品《异类》已相隔超过三年，在歌迷的引颈期盼及潘玮柏对作品的严格坚持下，总算「磨」出近年来最满意的巨作，蓄势待发准备再一次重磅",https://music.163.com/artist/desc?id=4723,http://p1.music.126.net/4klJk43HyA2TfRFlPmibjQ==/109951165753285642.jpg
,,,,
6068,杨坤,中国著名创作歌手，2002年发行首张专辑《无所谓》一炮走红，极具辨识度的嗓音让他在整个华语乐坛拥有很高的知名度。在首张专辑《无所谓》中杨坤创作了全部的旋律和大部分词作，在音乐创作的道路上一直在不断的探索，并树立了属于自己的创作风格。嗓音磁性十足、极富特点。2008.04.22 在北京工人体育馆举办了“燃情四月”出道以来第一场个人演唱会。代表音乐作品《无所谓》、《那一天》、《穷浪漫》、《牧马人》、《,https://music.163.com/artist/desc?id=6068,http://p1.music.126.net/k0-UITOcbcJqDDl_NGTNww==/109951169219983851.jpg
,,,,
956386,王源,"王源，2000年11月8日出生于重庆，中国歌手。TFBOYS成员之一。
2011年底加入TF家族成为练习生，2012年7月翻唱《一个像夏天一个像秋天》，2013年4月翻唱《当爱已成往事 》、6月翻唱《洋葱》、11月翻唱《董小姐》。2013年8月6日，与王俊凯、易烊千玺以TFBOYS组合形式出道，陆续发行《爱出发》、《Heart》、《梦想起航》、《魔法城堡》等单曲。2016年1月13日发行首支自作词",https://music.163.com/artist/desc?id=956386,http://p1.music.126.net/lmq42ikgHlfxxyaN7B7LNg==/109951170120533819.jpg
,,,,
29804746,王安宇,王安宇，中国内地男演员，代表作《梦回》《二十不惑》《百岁之好，一言为定》《陪你逐风飞翔》《炽道》。,https://music.163.com/artist/desc?id=29804746,http://p1.music.126.net/y8XDA9roDe7bR014mWEVEQ==/109951171363126010.jpg
,,,,
12275767,step.jad依加,"华纳音乐合作签约艺人，RollDice Records旗下音乐人。
经纪商务联系方式：
Email①：business@rolldice.cn
②：YiZeng@warnermusic.com",https://music.163.com/artist/desc?id=12275767,http://p2.music.126.net/ZBrcPAFALv_WF-HZ0pX-OQ==/109951171176635846.jpg
,,,,
13906123,张紫豪,一个喜欢唱歌大男孩，希望每首歌都能有你故事。,https://music.163.com/artist/desc?id=13906123,http://p1.music.126.net/fWkt8wSrDo6MRqg2lUh9Xw==/109951165018493346.jpg
,,,,
12121264,Ice Paper,,https://music.163.com/artist/desc?id=12121264,http://p1.music.126.net/30HcIa1xaRUZHawcE_H_wA==/109951168129798408.jpg
,,,,
10695,张远,"张远，1985年6月2日出生于安徽省滁州市，中国内地男歌手 、演员，毕业于南京财经大学。
2007年参加湖南卫视《快乐男声》比赛，获得南京赛区冠军、全国第9名；同年签约天娱传媒，并发行个人首支单曲《伤城》。2008年加入至上励合组合，并担任队长 ；同年凭借组合首张EP《降临》中的歌曲《棉花糖》在歌坛获得关注 。2009年，随组合发行首张专辑《齐天大盛》。
2011年出演电影《敦煌传奇》 。20",https://music.163.com/artist/desc?id=10695,http://p1.music.126.net/qoLdPsMauoPaYt3taWklwA==/109951169377571277.jpg
,,,,
1197168,徐秉龙,徐秉龙，00后原创音乐人，词曲作者，南方生人。自弹自唱，自学写歌。15岁发表第一首原创作品，16岁为林宥嘉创作单曲《船》，17岁开启七城巡演。 2018年联袂制作人许环良发行个人首张EP《零零》； 2018年10月举办《来日可期》个人全国12场专场巡演； 2019年1月在北京参加网易云音乐原创盛典，获「年度最受欢迎男音乐人」奖；2019年3月在上海参加LPA颁奖盛典，获流行类最佳现场奖；2023年,https://music.163.com/artist/desc?id=1197168,http://p1.music.126.net/XDiY_PMKB2Cnf6sJvr1VTg==/109951165515215951.jpg
,,,,
58203900,Happer,热爱hiphop Hap,https://music.163.com/artist/desc?id=58203900,http://p1.music.126.net/4cZE0j3bfO0sqdGgBpWzvA==/109951167035873596.jpg
,,,,
12136078,葛东琪,葛东琪，中国内地流行歌手，原创音乐制作人。代表作：《囍（Chinese Wedding）》、《悬溺》、《灯塔》等。,https://music.163.com/artist/desc?id=12136078,http://p2.music.126.net/YTpJDTSu0KLhnihSYDLnuw==/109951165525465927.jpg
,,,,
1198123,姜云升,我希望大家能幸福的活着！,https://music.163.com/artist/desc?id=1198123,http://p2.music.126.net/daqU7RiA2mfTneyWQn2ZOg==/109951163582530189.jpg
,,,,
12110173,THOME,THOME，国内新生代实力说唱团体DIGI GHETTO成员，中文说唱圈最具有影响力的新星之一。凭借着在音乐方面不俗的天赋，Thome于2018年开始在说唱圈崭露头角。他的音乐风格独特，可以熟练驾驭R&B、Hip Hop、摇滚等多种风格，为中文说唱注入了全新的血液。在近两年他凭借多张成熟的个人音乐作品以及与优秀音乐人的合作，不仅在国内获得了广泛的认可，也在海外说唱圈中引起了关注。他通过音乐与观众建,https://music.163.com/artist/desc?id=12110173,http://p1.music.126.net/2c7is0sgsgFjK4QN37N3tA==/109951169207382984.jpg
,,,,
3695,李健,中国著名流行男歌手，原组合“水木年华”成员。2001年与校友卢庚戌成立“水木年华”演唱组，2001年9月，发行“水木年华”组合专辑《一生有你》，并获得当年几乎全部年度最佳新人奖。2002年离队。2003年9月发行首张个人专辑《似水流年》。2010年2月， 王菲翻唱李健创作的《传奇》，歌曲夺得国内多项排行榜的冠军，一时成为人尽皆知的热门歌曲，下载视听超过亿万次，李健的创作能力得到更多人的肯定。代表作,https://music.163.com/artist/desc?id=3695,http://p2.music.126.net/qnX_WpoDIy9Skuy6DvGuBg==/109951169019454431.jpg
,,,,
13899303,杨和苏KeyNG,中国知名说唱音乐人，2022中文说唱巅峰对决冠军队队长，中国新说唱2019年度总冠军，2019爱奇艺年度说唱歌手，中国好声音全国十强。作为最早把说唱音乐带上主流媒体的说唱音乐人之一，在圈内圈外都被广泛认可。无论是技术表现或内容陈述，都拥有国内最顶级的水平。是中文说唱发展和推广史上不可忽略的存在。,https://music.163.com/artist/desc?id=13899303,http://p1.music.126.net/A29AvNO-UD5iRl_LtuBlrw==/109951165139737007.jpg
,,,,
12030367,刘思达LOFTHESTAR,"vx群：LOFTHESTARoffical
LOFTHESTAR From HIGHLAND 1337 MUSIC",https://music.163.com/artist/desc?id=12030367,http://p1.music.126.net/rC6pKgI1Jvkhdm4DGZ2_rg==/109951169988055705.jpg
,,,,
46360442,就是南方凯,我一路向北，离开有你的季节,https://music.163.com/artist/desc?id=46360442,http://p2.music.126.net/FPFl6gXsnxT1KHxTcqe-yw==/109951165633954359.jpg
