song_id,song_name,artist_name,song_url,lyric,song_pic
,,,,,
29814898,可惜没如果,林俊杰,https://music.163.com/song?id=29814898,作词 : 林夕 作曲 : 林俊杰 编曲 : 蔡政勋 制作人 : 许环良 配唱编写 : 许环良 制作协力 : 周信廷/王帅 吉他 : Jamie Wilson 贝斯 : Kelly Wan 鼓 : Brendan Buckley 弦乐四重奏 : 陈华超/周莹/印文竹/周麓 和声编写 : 林俊杰/许环良 和声 : 林俊杰 录音室 : Hideout Studio(LV)/Bloom Studio(Malaysia)/The JFJ Lab(Taipei) 录音师 : Brendan Buckley/Shawn McGhee/李志清/许环良 混音室 : Tweak Tone Labs(Beijing) 混音师 : 许环良 假如把犯得起的错 能错的都错过 应该还来得及去悔过 假如没把一切说破 那一场小风波将一笑带过 在感情面前 讲什么自我 要得过且过才好过 全都怪我 不该沉默时沉默 该勇敢时软弱 如果不是我 误会自己洒脱 让我们难过 可当初的你和现在的我 假如重来过 倘若那天 把该说的话好好说 该体谅的不执着 如果那天我 不受情绪挑拨 你会怎么做 那么多如果 可能如果我 可惜没如果 只剩下结果 如果早点了解 那率性的你 或者晚一点 遇上成熟的我 不过 Oh 全都怪我 不该沉默时沉默 该勇敢时软弱 如果不是我 误会自己洒脱 让我们难过 可当初的你和现在的我 假如重来过 倘若那天 把该说的话好好说 该体谅的不执着 如果那天我 不受情绪挑拨 你会怎么做 那么多如果 可能如果我 可惜没如果 没有你和我 Oh 都怪我 不该沉默时沉默 该勇敢时软弱 如果不是我 误会自己洒脱 让我们难过 可当初的你和现在的我 假如重来过 倘若那天 把该说的话好好说 该体谅的不执着 如果那天我 不受情绪挑拨 你会怎么做 那么多如果 可能如果我 可惜没如果 只剩下结果 可惜没如果,http://p2.music.126.net/2e__sKuIQsTSVVGr5Hk1FA==/109951170313536564.jpg
,,,,,
1391477429,将故事写成我们,林俊杰,https://music.163.com/song?id=1391477429,作词 : 方文山 作曲 : 林俊杰 编曲 : 刘卓 制作人 : 林俊杰 这最美的秘密 是我们都在制造巧遇 谁说幸福 只是一种 远方的消息 思念持续着浓郁 梦甘甜下去 誓言继续 陪你累积所有回忆 暖手的是热茶 暖心的是你一句话 许给你一个家 再围上我的牵挂 这故事开始一个人 我认真写成了我们 这段缘分 没有人转身 你也开始修改剧本 加重我的戏分 初心单纯 给了你的吻 这一生原本一个人 你坚持厮守成我们 所有未来 说好了一起等 青春的誓言扎了根 愿望比谁都深 过了门 永远是一家人 这最美的秘密 是我们都在制造巧遇 谁说幸福 只是一种 远方的消息 思念持续着浓郁 梦甘甜下去 誓言继续 陪你累积所有回忆 暖手的是热茶 暖心的是你一句话 许给你一个家 再围上我的牵挂 这故事开始一个人 我认真写成了我们 走过红尘 再也不怕冷 某天离开这一座城 我去哪你都跟 微笑的说 你是我的人 Wu 这一生原本一个人 你坚持厮守成我们 却小小声 牵着手在默认 感动的眼神 说愿意 走进我的人生 进了门 开了灯 一家人 执子之手如此温柔 天长地久并肩走 你深情凝望着我说 幸福是你有了我 这剧本开始一个人 我认真写成了我们 走过红尘 再也不怕冷 某天离开这一座城 我去哪你都跟 微笑的说 你是我的人 这一生原本一个人 你坚持厮守成我们 却小小声 牵着手在默认 感动的眼神 说愿意 走进我的人生 进了门 开了灯 一家人 盼来生 依然是一家人 配唱制作 : 马毓芬,http://p2.music.126.net/4cZOZSbVNGTh5k0QP_eLnA==/109951168195232181.jpg
,,,,,
108931,美人鱼,林俊杰,https://music.163.com/song?id=108931,作词 : 林秋离/简胜 作曲 : 林俊杰 编曲 : 梁定江/Case Woo 制作人 : 梁定江/Case Woo 美人鱼 作词：简胜，林秋离 作曲：林俊杰 演唱：林俊杰 我在沙滩划个圆圈 属于我俩安逸世界 不用和别人连线 我不管你来自深渊 也不在乎身上鳞片 爱情能超越一切 只要你在我身边 所有蜚语流言 完全视而不见 请不要匆匆一面 一转身就沉入海平线 传说中你为爱甘心被搁浅 我也可以为你 潜入海里面 怎么忍心断绝 忘记我不变的誓言 我眼泪断了线 现实里有了我对你的眷恋 我愿意化作雕像 等你出现 再见再也不见 心碎了飘荡在海边 你抬头就看见 我在沙滩划个圆圈 属于我俩安逸世界 不用和别人连线 我不管你来自深渊 也不在乎身上鳞片 爱情能超越一切 只要你在我身边 所有蜚语流言 完全视而不见 请不要匆匆一面 一转身就沉入海平线 传说中你为爱甘心被搁浅 我也可以为你 潜入海里面 怎么忍心断绝 忘记我不变的誓言 我眼泪断了线 现实里有了我对你的眷恋 我愿意化作雕像 等你出现 再见再也不见 心碎了飘荡在海边 你抬头就看见 传说中你为爱甘心被搁浅 我也可以为你 潜入海里面 怎么忍心断绝 忘记我不变的誓言 我眼泪断了线 现实里有了我对你的眷恋 我愿意化作雕像 等你出现 再见再也不见 心碎了飘荡在海边 你抬头就看见 你 你抬头就看见 你 你抬头就看见,http://p2.music.126.net/_0OAhWhIbg-nOP-6e4o-SA==/109951168111265583.jpg
,,,,,
25727803,修炼爱情,林俊杰,https://music.163.com/song?id=25727803,作词 : 易家扬 作曲 : 林俊杰 编曲 : 吴庆隆 制作人 : 林俊杰 凭什么要失望 藏眼泪到心脏 往事不会说谎 别跟它为难 我们两人之间不需要这样 我想 修炼爱情的心酸 学会放好以前的渴望 我们那些信仰要忘记多难 远距离的欣赏 近距离的迷惘 谁说太阳会找到月亮 别人有的爱我们不可能模仿 修炼爱情的悲欢 我们这些努力不简单 快乐炼成泪水是一种勇敢 几年前的幻想 几年后的原谅 为一张脸去养一身伤 别讲想念我 我会受不了这样 记忆它真嚣张 路灯把痛点亮 情人一起看过多少次月亮 它在天空看过多少次遗忘 多少心慌 修炼爱情的心酸 学会放好以前的渴望 我们那些信仰要忘记多难 远距离的欣赏 近距离的迷惘 谁说太阳会找到月亮 别人有的爱我们不可能模仿 修炼爱情的悲欢 我们这些努力不简单 快乐炼成泪水是一种勇敢 几年前的幻想 几年后的原谅 为一张脸去养一身伤 别讲想念我 我会受不了这样 Oh 笑着说爱让人疯狂 哭着说爱让人紧张 忘不了那个人就投降 修炼爱情的悲欢 我们这些努力不简单 快乐炼成泪水是一种勇敢 Wooh 几年前的幻想 几年后的原谅 为一张脸去养一身伤 别讲想念我 我会受不了这样 几年前的幻想 几年后的原谅 为一张脸去养一身伤 别讲想念我 我会受不了这样 配唱编写 : 许环良 制作协力 : 周信廷/Gary Leo 键盘 : 吴庆隆 吉他 : Jamie Wilson/Grecco Buratto 鼓 : Brendan Buckley 低音吉他 : Eric Holden 第一小提琴 : 孔朝辉/孔宪隆/顾文丽/陈大伟/魏喆 第二小提琴 : 孔宪隆/尹淑占/隋晶晶 中提琴 : 水兵/关旗 大提琴 : 赵羽儿/王言 和声编写 : 林俊杰 和声 : 林俊杰 录音室 : The Fire (SG)/Yellow Box (SG)/Boss Studio (SG)/Impactstudio (Taipei)/Layer Cake Studio (LA)/Studio In The Hill (SG) 录音师 : Brendan Buckley/许环良/Gary Leo/Philip Wong/陈忠宏 混音室 : 白金录音室 (Taipei) 混音师 : 林正忠 OP : JFJ Productions Corp./飞行石有限公司 SP : Universal Music Publishing Ltd Taiwan. ISRC TW-A53-13-98004,http://p2.music.126.net/D_hiKMwrdQlqD36LoKLO2w==/109951163187408030.jpg
,,,,,
108263,心墙,林俊杰,https://music.163.com/song?id=108263,作词 : 姚若龙 作曲 : 林俊杰 编曲 : 陈炯顺 制作人 : 吴剑泓/陈炯顺 心墙 作词：姚若龙 作曲：林俊杰 演唱：林俊杰 一个人 眺望碧海和蓝天 在心里面 那抹灰就淡一些 海豚从眼前飞越 我看见了最阳光的笑脸 好时光都该被宝贝 因为有限 我学着不去担心得太远 不计划太多反而能勇敢冒险 丰富的过每一天快乐的看每一天 Wooh 第一次遇见阴天遮住你侧脸 有什么故事好想了解 我感觉我懂你的特别 你的心有一道墙 但我发现一扇窗 偶尔透出一丝暖暖的微光 就算你有一道墙 我的爱会攀上窗台盛放 打开窗你会看到悲伤融化 我学着不去担心得太远 不计划太多反而能勇敢冒险 丰富的过每一天快乐的看每一天 Wooh 第一次遇见阴天遮住你侧脸 有什么故事好想了解 我感觉我懂你的特别 你的心有一道墙 但我发现一扇窗 偶尔透出一丝暖暖的微光 就算你有一道墙 我的爱会攀上窗台盛放 打开窗你会看到悲伤融化 你的心有一道墙 但我发现一扇窗 偶尔透出一丝暖暖的微光 就算你有一道墙 我的爱会攀上窗台盛放 打开窗你会看到悲伤融化 你会闻到幸福晴朗的芬芳,http://p1.music.126.net/EtbYjpw06KOdTxisgUs4-w==/109951168852557941.jpg
,,,,,
108463,不潮不用花钱,林俊杰,https://music.163.com/song?id=108463,"作词 : 林怡凤/林俊杰 作曲 : 林俊杰 编曲 : Kenn C/林俊杰 制作人 : 林俊杰 Rap : 林俊杰/王宇婕 配唱编写 : 吴剑泓 制作协力 : 陈炯顺 吉他 : 林俊杰/Kenn C 和声编写 : 林俊杰 和声 : 林俊杰 录音室 : The Home (台北) 录音师 : 吴剑泓 混音室 : Blue Moon Studio (加利福尼亚州) 混音师 : Joe Vannelli with 林俊杰/吴剑泓 OP : 大潮音乐经纪有限公司/Touch Music Publishing Pte Ltd./Compass SP : 大潮音乐经纪有限公司 Hey greedy,don’t fret What you see is what you get You name it,I have it What you see is what you get 左左 左左 偏左 就用左手 生活 就不用 想太多 怦怦 怦怦 心动 张开眼睛 就记得当下的 强烈 有时灵光一闪而过 牛顿也吃苹果 我的念头不太啰嗦 限时间能入座 请你 不要到处叩叩 潮流需要抠抠 不小心就没抠抠 用力到处扣扣 花掉所有抠抠 钱买不到绝活 你说 听说 听说 你听谁说 跟着 乱走 闹哄哄 通通 通通 普通 普通 如果不懂 不要 随便 拒绝 [01:50.8]有时灵光一闪而过 牛顿也吃苹果 我的念头不太啰嗦 限时间能入座 请你 不要到处叩叩 潮流需要抠抠 不小心就没抠抠 用力到处扣扣 花掉所有抠抠 钱买不到绝活 Little chick having chips on my sofa Bearbricxs take a shit on my sofa Smudge babies lying on my sofa Neighborhoods and kiks singing “so-fa” Little chick having chips on my sofa Bearbricxs take a shit on my sofa Smudge babies lying on my sofa Hey greedy,don’t fret What you see is what you get You name it,I have it What you see is what you get 请你 不要到处叩叩 潮流需要抠抠 不小心就没抠抠 [03:06.0]用力到处扣扣 花掉所有抠抠 钱买不到绝活 Hey greedy,don’t fret(叩叩) What you see is what you get(叩叩) You name it,I have it(不要到处叩叩) What you see is what you get Hey greedy,don’t fret(不要到处叩叩) What you see is what you get(叩叩) You name it,I have it(叩叩) What you see is what you get 叩叩... 叩叩 ...",http://p1.music.126.net/q8RW-c9LY27XNVEaqAa3NA==/109951170565907820.jpg
,,,,,
108406,加油！,林俊杰,https://music.163.com/song?id=108406,作词 : 林俊杰/MC HotDog 热狗 作曲 : 林俊杰 编曲 : 陈建玮 制作人 : 林俊杰 加油 - 林俊杰/MC HotDog 词：林俊杰 曲：林俊杰 Rap：姚中仁 林：最近你好吗 少了一点微笑 说的话有点少 最近我也不好 全世界都在逆转 人开始反向思考 发现你爱的人 到处跑 昨晚刚升职 今天被炒 莫名其妙 谁会知道 是不是上天开的玩笑 地震时 你想和谁拥抱 什么是生命中的美好 轻易放掉 却不知道 幸福就在下一个转角 说一声加油 一切更美好 所有的悲伤 请往边靠 曾经流过的泪 湿了伤口 就让阳光晒干而褪 这一种加油 人人都需要 手牵手 我们一起赛跑 说好不见不散 每分每秒守候你到老 MC：The beat goes on 时间它一直走 就像是 Life goes on 这过程或许痛 不管顺流或逆流 你总得抬起头 让我们一起走 走过艰难和困惑 林：发现你爱的人 到处跑 昨晚刚升职 今天被炒 莫名其妙 谁会知道 是不是上天开的玩笑 地震时 你想和谁拥抱 什么是生命中的美好 轻易放掉 却不知道 幸福就在下一个转角 说一声加油 一切更美好 所有的悲伤 请往边靠 曾经流过的泪 湿了伤口 就让阳光晒干而褪 这一种加油 人人都需要 手牵手 我们一起赛跑 说好不见不散 每分每秒守候你到老 MC：关关是难关 但我们关关过 雨后天晴的阳光 在天空闪闪烁 出现了彩虹 忽然间我们才懂 如果这是一场马拉松 那我们一起加油 林：说一声加油 一切更美好 所有的悲伤 请往边靠 曾经流过的泪 湿了伤口 就让阳光晒干而褪 这一种加油 人人都需要 手牵手 我们一起赛跑 说好不见不散 每分每秒守候你到老,http://p1.music.126.net/7qfuUAFFTHH5Kb868ceFPw==/109951168111261917.jpg
,,,,,
2019573476,达尔文,林俊杰,https://music.163.com/song?id=2019573476,"作词 : 小寒 作曲 : 蔡健雅 编曲 : 林俊杰 我的青春 也不是没伤痕 是明白爱是信仰的延伸 什么特征 人缘还是眼神 也不会预知爱不爱的可能 保持单身 忍不住又沉沦 兜着圈子来去有时苦等 人的一生 感情是旋转门 转到了最后真心的就不分 有过竞争 有过牺牲 被爱筛选过程 学会认真 学会忠诚 适者才能生存 懂得永恒 得要我们 进化成更好的人 进化成更好的人 我的青春 有时还蛮单纯 相信幸福取决于爱得深 读进化论 我赞成达尔文 没实力的就有淘汰的可能 我的替身 已换过多少轮 记忆在旧情人心中变冷 我的一生 有几道旋转门 转到了最后只剩你我没分 有过竞争 有过牺牲 被爱筛选过程 学会认真 学会忠诚 适者才能生存 懂得永恒 得要我们 进化成更好的人 进化成更好的人 懂得永恒 得要我们 进化成更好的人 改编曲 : 林俊杰 OP : Funkie Monkies Publishing Pte Ltd/TANGY MUSIC PUBLISHING(Warner Chappell Music, Hong Kong Limited Taiwan Branch) SP : Warner Chappell Music Publishing Agency (Beijing) Ltd. 键盘 : 安伟 吉他 : 阿火 Afire Lee/黄冠龙 低音吉他 : 曹玮 Marcus 鼓 : 黄显忠 Alan Wong 和音 : 李雅微/薛诒丹/李安钧/张义欣 尤克里里 : 霜语 Vanessa 计算机音乐编成 : 魏百谦 成音工程师 : 周信廷 SHiN CHOU",http://p1.music.126.net/ssPAqFStzmN4KKsHQGrfbg==/109951169493493172.jpg
,,,,,
29774171,新地球,林俊杰,https://music.163.com/song?id=29774171,配唱编写 : 林俊杰 作词 : 林秋离 制作协力 : 周信廷 作曲 : 林俊杰 钢琴 : 林俊杰 编曲 : 林俊杰 制作人 : 林俊杰 鼓 : Brendan Buckley 和声编写 : 林俊杰 和声 : 林俊杰 录音室 : Layer Cake Studio (LA)/The JFJ Lab (Taipei) 录音师 : Brendan Buckley/林俊杰/周信廷 混音室 : CA)/mixHaus (Encino 混音师 : Richard Furch 是一种蓝色的哀愁 我醒在荒凉的地球 纽约在海底的角落 阳光把大地变沙漠 变了味道 人们才开始哀悼 讽刺的是空气很好 烟囱在 水里 无声 飘摇 没了情调 人们为三餐奔跑 一切的爱 恨 都在自寻烦恼 新地球 他们这么叫 脸上没有笑 说着一口陌生腔调 新地球 他们很骄傲 只是眼 神 有意无意的逃 新地球 星星很闪耀 遥远海平面 总是一条直线 单调 新地球 永远回不到 那一年 那年被遗忘的小岛 灰色的土地很枯燥 人们的娱乐好无聊 转圈圈 不停转圈圈 然后摔倒 地平线 眺望地平线 默默祈祷 没有飓风就好 新地球 他们跑不了 像是个圈套 只能庸庸碌碌到老 新地球 他们的监牢 只是眼 神 悲伤难以去掉 新地球 从头来一遭 过去的错误 不能一直重弹老调 新地球 我却想回到 那一年 那年被遗忘的小岛 新地球 他们这么叫 脸上没有笑 说着一口陌生腔调 新地球 他们很骄傲 只是眼 神 有意无意的逃 新地球 星星很闪耀 遥远海平面 总是一条直线 单调 新地球 永远回不到 那一年 那年被遗忘的小岛,http://p2.music.126.net/2e__sKuIQsTSVVGr5Hk1FA==/109951170313536564.jpg
,,,,,
108138,那些你很冒险的梦,林俊杰,https://music.163.com/song?id=108138,作词 : 王雅君 作曲 : 林俊杰 编曲 : 吴庆隆 制作人 : 许环良 当两颗心开始震动 当你瞳孔学会闪躲 当爱慢慢被遮住只剩下黑 距离像影子被拉拖 当爱的故事剩听说 我找不到你单纯的面孔 当生命每分每秒都为你转动 心多执着就加倍心痛 那些你很冒险的梦 我陪你去疯 折纸飞机 碰到雨天 终究会坠落 太残忍的话我直说 因为爱很重 你却不想懂 只往反方向走 当爱的故事剩听说 我找不到你单纯的面孔 当生命每分每秒都为你转动 心有多执着就加倍心痛 那些你很冒险的梦 我陪你去疯 折纸飞机 碰到雨天 终究会坠落 太残忍的话我直说 因为爱很重 你却不想懂 只往反方向走 我不想放手 你松开的左手 你爱的放纵 我白不回天空 我输了 累了 当你 再也 不回头 那些你很冒险的梦 我陪你去疯 折纸飞机 碰到雨天 终究会坠落 太残忍的话我直说 因为爱很重 你却不想懂 只往反方向走 你真的不懂 我的爱已降落 配唱编写 : 许环良 制作协力 : 陈炯顺/温晋禾 键盘 : 吴庆隆 吉他 : Jamie Wilson 弦乐 : 中国国家交响乐团 和声编写 : 许环良 和声 : Wilson Tan 录音室 : Impact Studio(Taipei)/Boss Studio(Singapore)/The Embassy(Beijing)/中央新影录音棚(Beijing) 录音师 : 陈忠弘/Philip Wong/王帅/李岳松 混音室 : The Embassy(Beijing)/The Park(Singapore) 混音师 : 许环良 母带后期处理制作人 : 林俊杰 母带后期处理录音室 : Oasis Mastering 母带后期处理录音师 : Gene Grimaldi OP : Linfair Music Publishing Ltd.福茂著作权/JFJ Productions Corp. SP : Universal Music Publishing Ltd. Taiwan ISRC TW-A53-11-07004,http://p2.music.126.net/Z5lg-iA7pGbquJvMoY8tbg==/109951168271379420.jpg
,,,,,
108134,学不会,林俊杰,https://music.163.com/song?id=108134,作词 : 姚若龙 作曲 : 林俊杰 编曲 : Terence Teo 制作人 : 李偲菘 你的痛苦我都心疼 想为你解决 挡开流言 紧握你手 想飞奔往前 我相信爱能证明一切 够真心会超越时间 多付出也多了喜悦 让幸福蔓延 总是学不会再聪明一点 记得自我保护 必要时候讲些 善意谎言 总是学不会 真爱也有现实面 不是谁情愿 就能够解决 一次争吵 一个心结 累积着改变 Yeah 内心疏远足够秒杀 外表多浓烈 才发现爱不代表一切 再真心也会被阻绝 这世界天天有诡雷 随时会爆裂 还是学不会少浪漫一点 拼命着想的事未必带来感动 或被感谢 还是学不会 解释我最伤 Oh 最累 痛死都不愿怪谁 Oh 把每段痴情苦恋 在此刻排列面前 也感觉不埋怨 只怀念 总是学不会再聪明一点 记得自我保护 必要时候讲些 善意谎言 不是学不会 只是觉得爱太美 值得去沉醉 流泪 配唱制作人 : 李偲菘 制作协力 : 桑泉 键盘 : Terence Teo 吉他 : 蔡名昆 弦乐 : 中国**交响乐团 和声编写 : Jay Lim 和声 : Jay Lim 录音室 : 白金录音室/**新影录音棚 录音师 : 蒋自强/李岳松 混音室 : 白金录音室 混音师 : 林正忠 母带后期处理制作人 : 林俊杰 母带后期处理录音室 : Oasis Mastering 母带后期处理录音师 : Gene Grimaldi OP : Great Music Publishing Ltd./JFJ Productions Corp. SP : Universal Music Publishing Ltd. T****n ISRC TW-A53-11-07002,http://p1.music.126.net/Z5lg-iA7pGbquJvMoY8tbg==/109951168271379420.jpg
,,,,,
